Index Type	Index Volume	Index Page	Entry Order	Subject	Type	Detail	Detail Prefix Added	Citation Order	Citation Law Type	Citation Year	Citation Session	Citation Session Type	Citation Volume	Citation Page	Citation Page Range	Citation Chapter	Citation Bill Type	Citation Bill Number
Va. Acts Index	1966-1970	275	17	MUSEUMS	Citation	White House of the Confederacy and the Lee House; Governor authorized to accept on behalf of Commonwealth properties of Confederate Memorial Literary Society, appointment of Board of Trustees, duties, powers and administration	f	1	Va. Acts	1966				598		412	H.B.	591
Va. Acts Index	1966-1970	276	1	MUSEUMS	Citation	White House of the Confederacy; Historic Landmarks Commission to study the advisability of constructing a coordinate building for use as a museum	f	1	Va. Acts	1970				1743			H.J.R.	82
Va. Acts Index	1966-1970	276	2	MUTUAL INSURANCE COMPANIES	See	See: "Insurance"	f	1										
Va. Acts Index	1966-1970	276	3	NANSEMOND COUNTY	Citation	Circuit and county courts; jurisdiction over criminal offenses committed in or on certain property of Nansemond, Henry, Roanoke and Augusta Counties. Adding § 17-126.2.	f	1	Va. Acts	1968				58		33	H.B.	42
Va. Acts Index	1966-1970	276	4	NANSEMOND COUNTY	Citation	County attorney; Nansemond County authorized to create office, how appointed, compensation and duties, to whom accountable. Adding § 15.1-9.1:1.	f	1	Va. Acts	1968				48		21	H.B.	41
Va. Acts Index	1966-1970	276	5	NANSEMOND COUNTY	Citation	Dog laws, enforcement in counties by dog wardens and deputies; includes Nansemond and Chesterfield Counties, exempts Buckingham, Essex and Sussex Counties until appointment of a dog warden; compensation of dog warden in Lee County. Amending §§ 29-184.2 and 29184.3.	f	1	Va. Acts	1968				1184		672	H.B.	494
Va. Acts Index	1966-1970	276	6	NANSEMOND COUNTY	Citation	Elizabeth River Tunnel District; area comprising same shall include "as of July one, nineteen hundred seventy, Virginia Beach and Suffolk Cities and Isle of Wight and Nansemond" Counties. Amending Chapter 130, 1942 Acts	f	1	Va. Acts	1970				1127		535	H.B.	798
Va. Acts Index	1966-1970	276	7	NANSEMOND COUNTY	Citation	Judge; additional for second judicial circuit (Nansemond and Southampton Counties, Suffolk City). Amending § 17-119.1.	f	1	Va. Acts	1966				251		144	H.B.	317
Va. Acts Index	1966-1970	276	8	NANSEMOND COUNTY	Citation	Judicial circuit, second; established for Nansemond and Southampton Counties, Suffolk City, regular terms of court. Amending § 17-127.5.	f	1	Va. Acts	1966				412		235	H.B.	234
Va. Acts Index	1966-1970	276	9	NANSEMOND COUNTY	Citation	Jury service and jurors, minimum and maximum number to be selected. Amending § 8-182	f	1	Va. Acts	1968				363		248	H.B.	245
Va. Acts Index	1966-1970	276	10	NANSEMOND COUNTY	Citation	Nansemond County Industrial Authority; created. Amending Chapter 643, 1964 Acts	f	1	Va. Acts	1966				128		70	H.B.	36
Va. Acts Index	1966-1970	276	11	NANSEMOND COUNTY	Citation	Nansemond County Industrial Authority; created. Amending Chapter 643, 1964 Acts	f	1	Va. Acts	1966				688		508	H.B.	728
Va. Acts Index	1966-1970	276	12	NANSEMOND COUNTY	Citation	Redevelopment and housing authorities; preparation and adoption of conservation plan, authority to carry out project. Amending § 36-49.1.	f	1	Va. Acts	1966				602		418	H.B.	604
Va. Acts Index	1966-1970	276	13	NANSEMOND COUNTY	Citation	Wells, deep water, drilling of; must obtain consent of governing body in Isle of Wight and Nansemond Counties, Suffolk City. Adding § 15.133	f	1	Va. Acts	1966				424		248	H.B.	287
Va. Acts Index	1966-1970	276	14	NARCOTICS AND DRUG ABUSE	Citation	Alcohol Studies and Rehabilitation, "Division of"; name changed to "Bureau of Alcohol and Drug Studies and Rehabilitation", purpose includes study of alcoholism "and drug addiction", establishment of a center at the Medical College of Virginia, "Health Sciences Division of Virginia Commonwealth University", "Medical Director of Bureau" to aid in selection of patients. Amending §§ 32-365, 32-366, 32-367, 32-370, 32-372, 32-373, 32-374 and 32-378 through 32-378.4.	f	1	Va. Acts	1970				1096		506	H.B.	395
Va. Acts Index	1966-1970	276	15	NARCOTICS AND DRUG ABUSE	Citation	Dangerous drugs, obtaining or procuring administration of; provisions not applicable to officers and employees of United States, this State or a political subdivision thereof acting in the course of employment, etc. Amending § 54-445.1.	f	1	Va. Acts	1966				364		194	S.B.	267
Va. Acts Index	1966-1970	276	16	NARCOTICS AND DRUG ABUSE	Citation	Drug Abuse Control Act; created to effect the control of the sale, possession and manufacture of depressant and stimulant drugs; amending certain sections to conform thereto. Amending §§ 19.1-84 and 54-440; adding §§ 54 446.3 through 54-446.13	f	1	Va. Acts	1966				558		363	S.B.	268
Va. Acts Index	1966-1970	277	1	NARCOTICS AND DRUG ABUSE	Citation	Drug Control Act, enacted; definitions, Board of Pharmacy continued, members, powers and duties, licensing of pharmacists and physicians, distribution, classification and misbranding of drugs, seizure and forfeiture of certain drugs, abolishing previous provisions on matters relating thereto. Amending §§ 18.1-346 and 19.1-84; adding §§ 54-524.1 through 54-524.101 and 54-524.103 through 54-524.109; repealing §§ 54-399 through 54-524	f	1	Va. Acts	1970				1358		650	H.B.	271
Va. Acts Index	1966-1970	277	2	NARCOTICS AND DRUG ABUSE	Citation	Drugs or other noxious chemical substances; unlawful to smell or inhale with intent to cause intoxication, inebriation, etc., violation a misdemeanor. Adding § 18.1-70.1.	f	1	Va. Acts	1968				501		391	S.B.	341
Va. Acts Index	1966-1970	277	3	NARCOTICS AND DRUG ABUSE	Citation	Medicine and other healing arts; constitution of unprofessional conduct, Board of Pharmacy to report certain violations to Board of Medical Examiners, sale of dangerous drugs at wholesale, certain exemptions to include practitioners of "chiropody (podiatry)", definition of "dispense" under Uniform Narcotic Drug Act. Amending §§ 54-317, 54417, 54-445, 54-481 and 54-487	f	1	Va. Acts	1968				885		582	H.B.	379
Va. Acts Index	1966-1970	277	4	NARCOTICS AND DRUG ABUSE	Citation	Noxious substances, chemicals or drugs, illegal use of; "unlawful for any person, other than one duly licensed, to deliberately cause, invite or induce any person to smell or inhale" such substances, penalty for violation. Amending § 18.1-70.1.	f	1	Va. Acts	1969				33		19	S.B.	3
Va. Acts Index	1966-1970	277	5	NARROWS (Town)	Citation	Charter, new (previous charter repealed).	f	1	Va. Acts	1970				976		472	H.B.	50
Va. Acts Index	1966-1970	277	6	NATIONAL AERONAUTICS AND SPACE ADMINISTRATION	See	See: "United States Government"	f	1										
Va. Acts Index	1966-1970	277	7	NATIONAL GUARD	See	See: "Armed Forces"	f	1										
Va. Acts Index	1966-1970	277	8	NATIONAL GUARD	See	See: "Military and War Emergency Laws"	t	1										
Va. Acts Index	1966-1970	277	9	NATIONAL PARK SERVICE	See	See: "United States Government"	f	1										
Va. Acts Index	1966-1970	277	10	NATIONAL TRUST FOR HISTORIC PRESERVATION IN THE UNITED STATES	See	See: "Tax Exempt Organizations"	f	1										
Va. Acts Index	1966-1970	277	11	NATURE CONSERVANCY	See	See: "Tax Exempt Organizations"	f	1										
Va. Acts Index	1966-1970	277	12	NAVAL FUEL SUPPLY DEPOT	See	See: "Property and Conveyances"	f	1										
Va. Acts Index	1966-1970	277	13	NAVIGATION, PROTECTION OF	See	See: "Waters of the State, Ports and Harbors"	f	1										
Va. Acts Index	1966-1970	277	14	NELSON COUNTY	Citation	County clerks; annual allowances increased. Amending § 14.1-164	f	1	Va. Acts	1968				367		253	H.B.	549
Va. Acts Index	1966-1970	277	15	NELSON COUNTY	Citation	Offices of clerks of court; may be closed on general holidays in Caroline, Nelson and Hanover Counties. Amending § 17-41	f	1	Va. Acts	1966				425		250	H.B.	291
Va. Acts Index	1966-1970	277	16	NELSON COUNTY	Citation	Reassessments, extension of time for; includes Nelson, Buchanan and Rockingham Counties. Amending § 58-792.1.	f	1	Va. Acts	1966				119		58	S.B.	372
Va. Acts Index	1966-1970	278	1	NEWPORT NEWS	Citation	Airspace over public streets, highways, lanes or alleys; Alexandria, Roanoke, Newport News, Portsmouth, Richmond and Norfolk Cities authorized to sell or lease. Amending § 15.1-376.1.	f	1	Va. Acts	1966				101		44	H.B.	17
Va. Acts Index	1966-1970	278	2	NEWPORT NEWS	Citation	Charter, amending	f	1	Va. Acts	1968				596		448	H.B.	301
Va. Acts Index	1966-1970	278	3	NEWPORT NEWS	Citation	Charter, amending	f	1	Va. Acts	1970				1333		647	H.B.	202
Va. Acts Index	1966-1970	278	4	NEWPORT NEWS	Citation	Commission of Fisheries authorized to convey certain real estate located in City to Warwick Hotel Corporation	f	1	Va. Acts	1966				302		172	H.B.	75
Va. Acts Index	1966-1970	278	5	NEWPORT NEWS	Citation	Easement of right-of-way; Commission of Fisheries authorized to grant to Virginia Electric and Power Company certain easement for transmission line across James River between Isle of Wight County and Newport News City	f	1	Va. Acts	1968				46		18	S.B.	15
Va. Acts Index	1966-1970	278	6	NEWPORT NEWS	Citation	Eminent domain, property subject thereto; Fairfax County, Newport News, Hampton, Chesapeake and Virginia Beach Cities included within provisions, notice prior to entry. Adding § 25-232.1.	f	1	Va. Acts	1968				520		415	S.B.	490
Va. Acts Index	1966-1970	278	7	NEWPORT NEWS	Citation	Judges or clerks of courts not of record; City authorized to waive fees for services performed in criminal actions and proceedings. Amending § 14.1-124	f	1	Va. Acts	1970				593		365	H.B.	913
Va. Acts Index	1966-1970	278	8	NEWPORT NEWS	Citation	Merrimac-Monitor diorama; Civil War Commission authorized to transfer ownership to Mariners Museum in Newport News	f	1	Va. Acts	1966				485		306	H.B.	570
Va. Acts Index	1966-1970	278	9	NEWPORT NEWS	Citation	Newport News and Hampton Parking Authority Act; creating Authority	f	1	Va. Acts	1968				276		200	H.B.	1127
Va. Acts Index	1966-1970	278	10	NEWPORT NEWS	Citation	Redevelopment and housing authorities, preparation and adoption of conservation plan, authority to carry out project, limitation of power of eminent domain. Amending § 36-49.1.	f	1	Va. Acts	1966				602		418	H.B.	604
Va. Acts Index	1966-1970	278	11	NEWPORT NEWS	Citation	Registrars, duties of in certain counties and cities; includes Newport News City. Amending Chapter 237, 1964 Acts (incorporated by reference as § 24-60.1).	f	1	Va. Acts	1966				547		355	S.B.	221
Va. Acts Index	1966-1970	278	12	NONSTOCK CORPORATIONS	See	See: "Corporations"	f	1										
Va. Acts Index	1966-1970	278	13	NORFOLK	Citation	Airspace over public streets, highways, lanes or alleys; Alexandria, Roanoke, Newport News, Portsmouth, Richmond and Norfolk Cities authorized to sell or lease. Amending § 15.1-376.1.	f	1	Va. Acts	1966				101		44	H.B.	17
Va. Acts Index	1966-1970	278	14	NORFOLK	Citation	Charter, amending	f	1	Va. Acts	1966				141		74	H.B.	203
Va. Acts Index	1966-1970	278	15	NORFOLK	Citation	Charter, amending	f	1	Va. Acts	1966				107		50	H.B.	217
Va. Acts Index	1966-1970	278	16	NORFOLK	Citation	Charter, amending	f	1	Va. Acts	1966				108		51	H.B.	218
Va. Acts Index	1966-1970	278	17	NORFOLK	Citation	Charter, amending	f	1	Va. Acts	1966				109		52	H.B.	219
Va. Acts Index	1966-1970	278	18	NORFOLK	Citation	Charter, amending	f	1	Va. Acts	1966				360		188	S.B.	162
Va. Acts Index	1966-1970	278	19	NORFOLK	Citation	Charter, amending	f	1	Va. Acts	1966				290		160	S.B.	163
Va. Acts Index	1966-1970	278	20	NORFOLK	Citation	Charter, amending	f	1	Va. Acts	1968				315		219	H.B.	457
Va. Acts Index	1966-1970	278	21	NORFOLK	Citation	Charter, amending	f	1	Va. Acts	1968				241		174	H.B.	458
Va. Acts Index	1966-1970	278	22	NORFOLK	Citation	Charter, amending	f	1	Va. Acts	1968				166		117	H.B.	459
Va. Acts Index	1966-1970	278	23	NORFOLK	Citation	Charter, amending	f	1	Va. Acts	1968				636		473	H.B.	460
Va. Acts Index	1966-1970	278	24	NORFOLK	Citation	Charter, amending	f	1	Va. Acts	1970				1041		484	H.B.	158
Va. Acts Index	1966-1970	278	25	NORFOLK	Citation	Charter, amending. (Transfer of City's facilities and contributions and bonds issued to Norfolk Port and Industrial Authority).	f	1	Va. Acts	1968				269		196	H.B.	461
Va. Acts Index	1966-1970	278	26	NORFOLK	Citation	Conservation or redevelopment plans; Norfolk City may acquire property designated for educational, medical center or municipal uses prior to adoption of same. Adding § 36-52.2.	f	1	Va. Acts	1968				1256		710	H.B.	1178
Va. Acts Index	1966-1970	278	27	NORFOLK	Citation	Courts of record, clerks; Richmond and Norfolk Cities authorized to pay for services rendered to public, a sum not to exceed "five thousand" dollars. Amending § 14.1-119	f	1	Va. Acts	1968				530		429	H.B.	129
Va. Acts Index	1966-1970	279	1	NORFOLK	Citation	Detention homes; reimbursement to counties and cities by State for construction, maintenance and operation shall not exceed "one hundred thousand dollars for any one home during any period of three years", "Fairfax County and Norfolk City" included within provisions. Amending § 16.1-201	f	1	Va. Acts	1970				1628		765	S.B.	284
Va. Acts Index	1966-1970	279	2	NORFOLK	Citation	Easement of right-of-way; Marine Resources Commission authorized to grant to Virginia Electric and Power Company certain easement across the Elizabeth River between Norfolk and Portsmouth Cities	f	1	Va. Acts	1970				608		389	H.B.	399
Va. Acts Index	1966-1970	279	3	NORFOLK	Citation	Elizabeth River Tunnel Commission; powers include authority to remove and dispose of unattended or abandoned motor vehicles on certain property. Amending Chapter 130, 1942 Acts	f	1	Va. Acts	1966				721		537	S.B.	245
Va. Acts Index	1966-1970	279	4	NORFOLK	Citation	Elizabeth River Tunnel Commission; powers include authority to remove and dispose of unattended or abandoned motor vehicles on certain property. Amending Chapter 130, 1942 Acts	f	1	Va. Acts	1968				512		405	S.B.	434
Va. Acts Index	1966-1970	279	5	NORFOLK	Citation	Garnishment proceedings, summons in; Chesapeake, Portsmouth and Norfolk justices of the peace may issue. Amending §§ 8-441 and 39-4.	f	1	Va. Acts	1966				379		212	H.B.	80
Va. Acts Index	1966-1970	279	6	NORFOLK	Citation	Judge; additional for Corporation Court of City of Norfolk. Adding § 17-208.1.	f	1	Va. Acts	1966				245		139	S.B.	295
Va. Acts Index	1966-1970	279	7	NORFOLK	Citation	Judges; additional "two" for Court of Law and Chancery in City of Norfolk, offices of additional judges and vacancies occuring therein to be filled in same manner as judges of circuit courts. Amending §§ 17195.1 through 17-195.6.	f	1	Va. Acts	1968				182		137	H.B.	1126
Va. Acts Index	1966-1970	279	8	NORFOLK	Citation	Judges, courts of record in City; powers and duties pertaining to appointment and renewal of justices of the peace, members of electoral boards and other nonjudicial officers. Adding § 17-140.1.	f	1	Va. Acts	1968				1418		802	S.B.	492
Va. Acts Index	1966-1970	279	9	NORFOLK	Citation	Jury service and jurors, minimum and maximum number to be selected. Amending § 8-182	f	1	Va. Acts	1968				363		248	H.B.	245
Va. Acts Index	1966-1970	279	10	NORFOLK	Citation	Juvenile court employees and officials; State to reimburse "at least annually", one-half of compensation paid by City. Amending § 16.1-150	f	1	Va. Acts	1970				607		387	H.B.	385
Va. Acts Index	1966-1970	279	11	NORFOLK	Citation	Metropolitan Transportation District, created; to serve the transportation needs of Norfolk, Portsmouth, Virginia Beach and Chesapeake Cities, Metropolitan Transportation Commission to function under District	f	1	Va. Acts	1970				1472		697	H.B.	751
Va. Acts Index	1966-1970	279	12	NORFOLK	Citation	Metropolitan Uniform Laws Commission; establishment of same for Chesapeake, Portsmouth, Norfolk and Virginia Beach Cities, members, terms	f	1	Va. Acts	1968				436		329	H.B.	1020
Va. Acts Index	1966-1970	279	13	NORFOLK	Citation	Norfolk City authorized to acquire and convey certain property to Old Dominion College or Old Dominion College Educational Foundation; Richmond City authorized to acquire and convey certain property to Virginia Commonwealth University or Richmond Professional Institute Foundation or Medical College of Virginia Foundation	f	1	Va. Acts	1968				1261		718	S.B.	328
Va. Acts Index	1966-1970	279	14	NORFOLK	Citation	Norfolk City, public parking; authority of governing body to lease or assign parking spaces for purpose of complying with required parking provisions of zoning ordinances	f	1	Va. Acts	1966				583		389	S.B.	370
Va. Acts Index	1966-1970	279	15	NORFOLK	Citation	Norfolk College merged with Old Dominion College, to be known as "Old Dominion College"; authority of Rector and Board of Visitors. Amending §§ 23-49.11 through 23-49.17 and 23-49.20; adding §§ 23-49.21 and 23-49.22	f	1	Va. Acts	1966				59		18	H.B.	48
Va. Acts Index	1966-1970	279	16	NORFOLK	Citation	Norfolk State College; establishment of the Board of Visitors of same. Adding §§ 23-174.1 through 23-174.9.	f	1	Va. Acts	1968				756		532	S.B.	371
Va. Acts Index	1966-1970	279	17	NORFOLK	Citation	Property exempt from State and local taxation, including inheritance taxes; includes "branches of the Fleet Reserve Association" and "Norfolk Historic Foundation". Amending § 58-12	f	1	Va. Acts	1966				785		582	H.B.	137
Va. Acts Index	1966-1970	279	18	NORFOLK	Citation	Redevelopment and housing authorities; preparation and adoption of conservation plan, authority to carry out project. Amending § 36-49.1.	f	1	Va. Acts	1966				602		418	H.B.	604
Va. Acts Index	1966-1970	279	19	NORFOLK	Citation	School trustees; provisions for appointment in Richmond and Norfolk Cities, terms. Adding § 22-89.2.	f	1	Va. Acts	1970				246		189	H.B.	624
Va. Acts Index	1966-1970	279	20	NORFOLK	Citation	State hospitals used for the custody, care and treatment of mentally ill persons; State Hospital Board authorized to construct certain located within a certain distance of Charlottesville, Danville, Fairfax, Norfolk, Richmond and Roanoke Cities	f	1	Va. Acts	1970				605		383	H.B.	315
Va. Acts Index	1966-1970	280	1	NORFOLK	Citation	Tidewater Recreation and Stadium Authority Act; embracing Chesapeake, Portsmouth, Norfolk and Virginia Beach Cities, to authorize construction and operation of an athletic stadium and the usual facilities related thereto	f	1	Va. Acts	1968				397		288	H.B.	734
Va. Acts Index	1966-1970	280	2	NORTH CAROLINA	Citation	Boundary line between Virginia and North Carolina eastward from the low-water mark of the Atlantic Ocean; establishment and description of same. Adding § 7.1-4.1.	f	1	Va. Acts	1970				578		343	H.B.	484
Va. Acts Index	1966-1970	280	3	NORTHERN VIRGINIA	Citation	Northern Virginia Recreation and Cultural Authority, created; embracing Alexandria, Falls Church and Fairfax Cities, Arlington and Fairfax Counties	f	1	Va. Acts	1968				1188		676	H.B.	600
Va. Acts Index	1966-1970	280	4	NORTHERN VIRGINIA	Citation	Northern Virginia Recreation and Cultural Authority; what shall constitute a quorum, authorized to enter into "agreements to make periodic payments to or guarantee bonds payment of bonds. Amending Chapter 676, 1968 Acts	f	1	Va. Acts	1970				1308		633	S.B.	427
Va. Acts Index	1966-1970	280	5	NORTHERN VIRGINIA	Citation	Northern Virginia Transportation Commission; members paid fifty dollars per diem for each authorized meeting actually attended	f	1	Va. Acts	1968				603		449	H.B.	306
Va. Acts Index	1966-1970	280	6	NORTON	Citation	Airspace leased over public streets, highways, lanes or alleys; certain counties and all cities except Norton included within provisions. Amending § 15.1-376.1.	f	1	Va. Acts	1970				1163		570	S.B.	144
Va. Acts Index	1966-1970	280	7	NORTON	Citation	Charter, amending	f	1	Va. Acts	1966				107		49	H.B.	212
Va. Acts Index	1966-1970	280	8	NORTON	Citation	Superintendent of State Police authorized to convey certain property owned by Department to the City in exchange for comparable property	f	1	Va. Acts	1968				141		91	S.B.	253
Va. Acts Index	1966-1970	280	9	NOTARIES AND OUT-OF-STATE COMMISSIONERS	Citation	Recognition of Acknowledgments Act, Uniform; provisions for performance by persons of "notarial acts", forms for certificates of acknowledgment	f	1	Va. Acts	1970				1512		719	H.B.	890
Va. Acts Index	1966-1970	280	10	NOTTOWAY COUNTY	Citation	Supervisors, Boards of, salaries; includes Giles, Spotsylvania, Stafford and Nottoway Counties and those operating under county manager form of government, maximum. Amending § 14.1-46	f	1	Va. Acts	1968				900		596	H.B.	649
Va. Acts Index	1966-1970	280	11	NOXIOUS WEED LAW	See	See: "Agriculture, Horticulture and Food"	f	1										
Va. Acts Index	1966-1970	280	12	NUISANCE BIRD LAW	See	See: "Agriculture, Horticulture and Food"	f	1										
Va. Acts Index	1966-1970	280	13	NURSERIES	See	See: "Education"	f	1										
Va. Acts Index	1966-1970	280	14	NURSERYMEN AND NURSERIES	See	See: "Agriculture, Horticulture and Food"	f	1										
Va. Acts Index	1966-1970	281	1	NURSES	See	See: "Professions and Occupations"	f	1										
Va. Acts Index	1966-1970	281	2	NURSING HOME ADMINISTRATORS	See	See: "Professions and Occupations"	f	1										
Va. Acts Index	1966-1970	281	3	NURSING HOMES	See	See: "Health"	f	1										
Va. Acts Index	1966-1970	281	4	NURSING SCHOLARSHIPS	See	See: "Scholarships"	f	1										
Va. Acts Index	1966-1970	281	5	OATHS, AFFIRMATIONS AND BONDS	Citation	Oaths and affidavits; justices of the peace authorized to administer and take same. Amending §§ 39.1-15 and 49-4.	f	1	Va. Acts	1970				1680		783	S.B.	417
Va. Acts Index	1966-1970	281	6	OBSCENITY AND PORNOGRAPHY	Citation	Alcoholic beverage license, grounds for suspension or revocation; to include allowing "any lewd, obscene or indecent literature or possession of any gambling apparatus, machine or device upon the licensed premises", changes "establishment" to "premises". Amending §§ 4-37 and 4-114	f	1	Va. Acts	1970				1444		676	H.B.	558
Va. Acts Index	1966-1970	281	7	OBSCENITY AND PORNOGRAPHY	Citation	Juveniles; prohibits sale or loan of certain obscene materials, definitions. Adding §§ 18.1-236.5 and 18.1-236.6.	f	1	Va. Acts	1970				1150		560	S.B.	11
Va. Acts Index	1966-1970	281	8	OBSCENITY AND PORNOGRAPHY	Citation	Motion picture films, obscene; deletes exception related to films approved by Virginia Board of Motion Picture Censors, governed by provisions of § 18.1-236.3 mutatis mutandis. Amending § 18.1-236.2; adding § 18.1-236.4.	f	1	Va. Acts	1966				697		516	H.B.	859
Va. Acts Index	1966-1970	281	9	OBSCENITY AND PORNOGRAPHY	Citation	Obscene items; any sale or distribution unlawful, definition of "distribute". Amending §§ 18.1-228 and 18.1-235	f	1	Va. Acts	1970				261		204	S.B.	57
Va. Acts Index	1966-1970	281	10	OBSCENITY AND PORNOGRAPHY	Citation	Obscenity; counties and cities authorized to adopt ordinances to prohibit same, paralleling the provisions of this article. Adding § 18.1-236.5.	f	1	Va. Acts	1970				640		423	S.B.	62
Va. Acts Index	1966-1970	281	11	OBSCENITY AND PORNOGRAPHY	Citation	Obscenity; punishment on conviction of first, second and subsequent offenses relating thereto. Amending § 18.1-236.1; adding § 18.1-235.1.	f	1	Va. Acts	1968				1154		662	H.B.	366
Va. Acts Index	1966-1970	281	12	OCCOQUAN (Town)	Citation	Charter, amending	f	1	Va. Acts	1970				181		131	H.B.	65
Va. Acts Index	1966-1970	281	13	OCCUPATIONAL DISEASES	See	See: "Workmen's Compensation"	f	1										
Va. Acts Index	1966-1970	281	14	OLD AGE ASSISTANCE	See	See: "Senior Citizens"	f	1										
Va. Acts Index	1966-1970	281	15	OLD AGE ASSISTANCE	See	See: "Welfare"	t	1										
Va. Acts Index	1966-1970	281	16	OLD DOMINION COLLEGE	See	See: "Educational Institutions"	f	1										
Va. Acts Index	1966-1970	281	17	OLD DOMINION UNIVERSITY	See	See: "Educational Institutions"	f	1										
Va. Acts Index	1966-1970	282	1	OPEN-SPACE LAND ACT	See	See: "Conservation Generally"	f	1										
Va. Acts Index	1966-1970	282	2	OPEN SPACE REAL ESTATE	See	See: "Real Estate"	f	1										
Va. Acts Index	1966-1970	282	3	OPERATORS' AND CHAUFFEURS' LICENSES AND PERMITS	See	See: "Motor Vehicles"	f	1										
Va. Acts Index	1966-1970	282	4	OPTICIANS AND OPTOMETRISTS	See	See: "Professions and Occupations"	f	1										
Va. Acts Index	1966-1970	282	5	ORDINANCES	See	See: "Counties, Cities and Towns"	f	1										
Va. Acts Index	1966-1970	282	6	OUTDOOR ADVERTISING	See	See: "Advertising and Advertisements"	f	1										
Va. Acts Index	1966-1970	282	7	OUTDOOR RECREATION, COMMISSION OF	See	See: "Conservation Generally"	f	1										
Va. Acts Index	1966-1970	282	8	OUTDOORS FOUNDATION	See	See: "Conservation Generally"	f	1										
Va. Acts Index	1966-1970	282	9	OYSTERS AND OYSTER PLANTING GROUNDS	See	See: "Fish, Oysters, Shellfish and Other Marine Life"	f	1										
Va. Acts Index	1966-1970	282	10	PAMUNKEY RIVER	Citation	Fish hatcheries; Commissioner of Fisheries to maintain same at Lester Manor on the Pamunkey River at the Pamunkey Indian Reservation and at the Mattaponi Reservation on the Mattaponi River in King William County, appropriation	f	1	Va. Acts	1966				1028		661	H.B.	108
Va. Acts Index	1966-1970	282	11	PAMUNKEY RIVER	Citation	Fish hatcheries; Commissioner of Fisheries to maintain same at Lester Manor on the Pamunkey River at the Pamunkey Indian Reservation and at the Mattaponi Reservation on the Mattaponi River in King William County, appropriation	f	1	Va. Acts	1968				345		231	H.B.	677
Va. Acts Index	1966-1970	282	12	PAMUNKEY RIVER	Citation	Fish hatcheries; Commissioner of Marine Resources to maintain same at Lester Manor on the Pamunkey River at the Pamunkey Indian Reservation and at the Mattaponi Reservation on the Mattaponi River in King William County, appropriation	f	1	Va. Acts	1970				583		349	H.B.	560
Va. Acts Index	1966-1970	282	13	PARACHUTES	See	See: "Aviation"	f	1										
Va. Acts Index	1966-1970	282	14	PARENTAL SUPPORT	See	See: "Domestic Relations"	f	1										
Va. Acts Index	1966-1970	282	15	PARK AUTHORITIES	See	See: "Authorities"	f	1										
Va. Acts Index	1966-1970	282	16	PARKING AREAS AND REGULATIONS	See	See: "Motor Vehicles"	f	1										
Va. Acts Index	1966-1970	283	1	PARKING AUTHORITIES	See	See: "Authorities"	f	1										
Va. Acts Index	1966-1970	283	2	PARKS AND PARK DEVELOPMENT	See	See: "Public Property"	f	1										
Va. Acts Index	1966-1970	283	3	PAROLE	See	See: "Prisons and Other Methods of Correction"	f	1										
Va. Acts Index	1966-1970	283	4	PARTNERSHIPS	Citation	Dissolution by court decree on application of the purchaser of a partner's interest in accordance with provisions of '§§ 50-27 or 50-28". Amending § 50-32	f	1	Va. Acts	1966				216		119	H.B.	323
Va. Acts Index	1966-1970	283	5	PARTNERSHIPS	Citation	Relation of partners to one another; interest on capital contributed, liability regarding binding of partnership after dissolution. Amending §§ 50-18 and 50-35	f	1	Va. Acts	1966				214		117	H.B.	320
Va. Acts Index	1966-1970	283	6	PARTNERSHIPS	Citation	Usury; corporations, professional associations, etc., not allowed to plead same. Amending § 6.1-327	f	1	Va. Acts	1970				310		234	H.B.	520
Va. Acts Index	1966-1970	283	7	PASSENGER TRANSPORTATION AND VEHICLES	See	See: "Motor Vehicles"	f	1										
Va. Acts Index	1966-1970	283	8	PASSENGER TRANSPORTATION AND VEHICLES	See	See: "Transportation"	t	1										
Va. Acts Index	1966-1970	283	9	PATENT AND TRADEMARK LAW	See	See: "Professions and Occupations"	f	1										
Va. Acts Index	1966-1970	283	10	PAYROLL DEDUCTIONS	See	See: "Taxation"	f	1										
Va. Acts Index	1966-1970	283	11	PEDDLERS	See	See: "Taxation"	f	1										
Va. Acts Index	1966-1970	283	12	PEDESTRIANS	See	See: "Motor Vehicles"	f	1										
Va. Acts Index	1966-1970	283	13	PENINSULA AIRPORT COMMISSION	See	See: "Authorities"	f	1										
Va. Acts Index	1966-1970	283	14	PENITENTIARY, VIRGINIA STATE	See	See: "Prisons and Other Methods of Correction"	f	1										
Va. Acts Index	1966-1970	283	15	PENNIES FOR PROGRESS ACT	See	See: "Agriculture, Horticulture and Food"	f	1										
Va. Acts Index	1966-1970	283	16	PENSIONS AND RETIREMENT	Citation	Annuities; definition, establishment of separate accounts for pension, retirement or profit-sharing plans "for the purpose of providing" retirement benefits. Amending §§ 38.1-4 and 38.1-183.1.	f	1	Va. Acts	1970				1124		532	H.B.	783
Va. Acts Index	1966-1970	283	17	PENSIONS AND RETIREMENT	Citation	Assistant Attorney General, retirement; changes age to "sixty-five" years for those who have served as such for not less than "ten" years, provisions covering those who have served less than "ten" years. Amending § 51-21.1.	f	1	Va. Acts	1970				1555		741	H.B.	1066
Va. Acts Index	1966-1970	284	1	PENSIONS AND RETIREMENT	Citation	Bar, Virginia State, retirement for members; authorized to adopt master program to benefit members and pay certain expenses relating thereto. Adding § 54-52.2.	f	1	Va. Acts	1968				484		370	S.B.	215
